Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
17-03-2008,1.88680684,-0.42036026,-14.50566932,20.34565607,3.69662583,6.5253747
18-03-2008,1.33537793,0.25204519,-15.58792222,23.32940743,4.10277569,6.84908834
19-03-2008,0.00000676,1.38973948,-16.84005109,28.01037855,4.56561717,7.44894935
20-03-2008,0.00001845,1.39413084,-16.97035512,28.0487239,4.70314143,7.53608726
21-03-2008,0,1.39448327,-17.15956722,28.23280654,4.71413091,7.52277372
24-03-2008,0.00000842,1.58262763,-17.21349065,28.83353387,4.88646861,7.60650412
25-03-2008,0.00004822,1.54807827,-17.23647738,28.80282501,4.90157764,7.60113675
26-03-2008,0.63871595,0.88437371,-18.19208199,28.09937126,4.6032926,7.060429
27-03-2008,0.64307688,0.87889173,-18.2395021,28.35720764,4.63668285,7.09567467
28-03-2008,0.40958349,1.05597289,-18.22785344,28.77233184,4.65238967,7.22334835
31-03-2008,0.39605588,1.07781114,-18.29112366,28.69951565,4.58457522,7.16266795
01-04-2008,0.24083849,1.36148608,-18.243239,29.38414461,4.75110375,7.35981897
02-04-2008,0.27792102,1.41553393,-18.29900165,29.32754559,4.84582118,7.37093224
03-04-2008,0.25984423,1.43521966,-18.31372993,29.51507438,5.02383207,7.5392485
04-04-2008,0.26598599,1.34827295,-18.4720472,29.41637538,5.02988133,7.54365233
07-04-2008,0.15680428,1.50012677,-18.4381403,29.94258496,5.32308011,7.8010539
08-04-2008,0.84845048,0.73735203,-19.22073461,29.12755962,5.0768763,7.24355853
09-04-2008,1.19478379,0.3201213,-19.78699913,28.5296893,4.86613025,6.90238576
10-04-2008,1.06795904,0.3855284,-19.53824339,29.00838371,5.12891608,7.13789661
11-04-2008,1.02149789,0.39676651,-19.59383009,28.96271575,5.04229128,7.084587
14-04-2008,1.28156238,0.16760645,-19.91961942,28.6805569,4.89502968,6.84807002
15-04-2008,1.25374014,0.25803552,-19.8619919,28.90854547,5.00015962,6.97596397
16-04-2008,1.49398744,0.12655353,-20.01290674,28.8303457,5.04215355,6.93892892
17-04-2008,0.49552372,1.2369442,-19.25474063,30.49474582,5.50045872,7.73934288
18-04-2008,0.00001157,1.76943371,-19.00897815,31.47162098,5.70922248,8.09518167
21-04-2008,0.00003174,1.62638994,-9.82798182,22.91153029,5.74557806,9.33623022
22-04-2008,0.00003746,1.59657942,-10.11378505,23.2302471,6.12321684,9.5012797
23-04-2008,0.00004877,1.58688972,-10.16158615,23.41832262,6.22050024,9.55759511
24-04-2008,0.00004782,1.68054089,-10.35239559,23.83485739,6.84039287,9.92542027
25-04-2008,0,1.70507273,-10.37682465,24.07426504,7.20271606,10.21278687
28-04-2008,0.00006191,1.62824366,-11.09550106,24.66552643,7.24384357,10.10929002
29-04-2008,0.00004299,1.65307476,-10.95970015,24.3707485,6.71740428,9.74375561
30-04-2008,0.00009866,1.59185871,-11.25215326,24.53268616,6.74580575,9.71199005
01-05-2008,0.00009984,1.66649481,-11.41835569,24.62506125,7.07765607,9.97105107
02-05-2008,0.00016305,1.70603035,-11.34037009,24.92148252,7.65736253,10.37205254
05-05-2008,0.00003797,1.68470322,-11.43510713,24.97342951,7.18247065,10.01908032
06-05-2008,0.00001505,1.64061471,-12.27823285,26.02534656,7.02159709,9.7507767
07-05-2008,0.00006383,1.59799772,-12.56490026,26.24542368,6.99961254,9.73744876
08-05-2008,0.00000758,1.58364145,-13.07443025,26.37299399,6.35903805,9.17558763
09-05-2008,0.00001002,1.62970053,-13.56749519,26.67759157,6.35530974,9.11602066
12-05-2008,0.0000137,1.70498949,-13.76246961,26.7511671,6.35216553,9.1120888
13-05-2008,0,1.84470569,-13.90855035,27.15202377,6.83652611,9.49145376
14-05-2008,0.00000009,1.86002176,-14.01806648,27.4325394,7.59746721,10.08329398
15-05-2008,0.00000009,1.79507985,-14.90496361,28.11553024,7.52173855,9.98738852
16-05-2008,0.00004153,1.79982251,-16.45221368,29.69742063,7.67016612,9.92489467
19-05-2008,0.00001627,1.75235313,-16.75283023,29.9950352,7.62833061,9.86183785
20-05-2008,0.00004505,1.67095082,-16.76004069,29.98733999,7.54658008,9.79695957
21-05-2008,0,1.73856883,-16.94239329,30.1875498,8.05085522,10.18468529
22-05-2008,0.00002873,1.80689372,-16.78332469,30.39123988,9.74710888,11.50170591
23-05-2008,0,1.75226859,-16.89957226,30.28623951,8.54563642,10.55303848
27-05-2008,0,1.8065131,-16.81248851,30.45358122,9.10486117,10.98033977
28-05-2008,0,1.87885472,-16.74831651,30.54701566,10.37038331,11.86833108
29-05-2008,0.00000911,1.84605244,-16.71815988,30.57181021,12.77451162,13.33493571
30-05-2008,0.00006482,1.8651543,-16.72119279,30.57652079,10.40603747,11.77842017
02-06-2008,0.00014439,1.74565959,-16.6879143,30.6141426,9.81319528,11.46984861
03-06-2008,0.00005871,1.76528809,-16.87384632,30.4200248,7.8049804,9.92994127
04-06-2008,0.00000003,1.81370637,-16.87035766,30.5690376,7.5270823,9.73120247
05-06-2008,0.00000011,1.84709767,-16.93420553,30.7472038,7.34688195,9.5050225
06-06-2008,0.00000003,1.81608654,-17.62494609,30.99547084,6.79934873,9.03430023
09-06-2008,0,2.07833296,-17.74765224,30.9851453,8.16163209,10.14783991
10-06-2008,0.0000118,2.21100382,-17.71453019,31.05006746,9.75010214,11.43263831
11-06-2008,0.00000945,2.13124075,-17.63246279,31.14096267,9.52389563,11.2639783
12-06-2008,0.00000568,2.29822851,-17.78890059,30.9751328,12.66342529,13.39696402
13-06-2008,0.68868011,1.60434324,-18.44633932,30.31253956,13.40399528,13.39995888
16-06-2008,0.70703323,1.55842297,-18.46499108,30.29279454,13.21771595,13.22728881
17-06-2008,0,2.17224714,-17.75634791,31.00309143,13.86952702,13.94048304
18-06-2008,0.00010034,2.14412316,-17.77380643,30.98619458,13.33111629,13.7643685
19-06-2008,0.00004861,2.24354652,-17.81264837,30.94669784,13.29850737,13.6781172
20-06-2008,0.0000046,2.1418012,-17.70409871,31.06198019,10.93987343,12.10642114
23-06-2008,0.00002753,2.25129905,-17.85155607,30.90906316,12.18965799,12.96718784
24-06-2008,0.00000985,2.12690911,-17.81342796,30.9477237,11.96311199,12.90578414
25-06-2008,0.00001595,2.07009242,-17.7384427,31.02951408,11.06437677,12.12994855
26-06-2008,0.0000534,1.92791327,-17.65753749,31.11715906,10.67405952,11.90556944
27-06-2008,0.00019119,1.93049853,-17.780319,30.98652287,10.12793185,11.55935644
30-06-2008,0.00015399,1.97470348,-17.86106035,30.90789859,8.13678634,9.98045781
01-07-2008,0,2.03975142,-18.02396569,30.84023835,6.93038076,8.95497937
02-07-2008,0.0000212,1.99631493,-18.06010233,30.82895624,6.98873487,8.96242288
03-07-2008,0.0000623,1.944353,-18.01426,30.88388,6.77927,8.794094
07-07-2008,0.46069082,1.4657119,-18.6384636,30.32226171,6.29966894,8.21104151
08-07-2008,0.00001579,1.9807377,-18.47054953,30.92975823,6.3882587,8.48893749
09-07-2008,0.00023202,1.957246,-18.61808477,30.94727705,6.31372649,8.47836393
10-07-2008,0.00000882,2.00549463,-18.74799198,30.93579854,6.16980958,8.36074203
11-07-2008,0,2.0713224,-18.75673392,31.38930997,6.77472358,8.8565195
14-07-2008,0.00000392,1.95174188,-18.84675768,31.43372307,6.69897646,8.74176724
15-07-2008,0,1.87998626,-19.07664866,31.70897211,6.53705762,8.64083479
16-07-2008,0,1.88780789,-18.96674161,32.01913246,6.52958271,8.65264547
17-07-2008,0.00002505,1.95856972,-18.93463861,32.2239509,7.05958935,9.03836778
18-07-2008,0,1.97159267,-18.94685998,32.37804358,7.82674406,9.62274612
21-07-2008,0.00008975,1.98693738,-18.97933567,32.35135236,7.99146103,9.80430969
22-07-2008,0,2.01502623,-18.92384264,32.43098006,8.66173271,10.313099
23-07-2008,0.00000902,2.01610243,-18.8763111,32.48854589,9.8090774,11.19775819
24-07-2008,0.00005972,1.84942572,-18.88626669,32.47696872,9.51523155,11.02604422
25-07-2008,0,1.96390453,-18.89468868,32.5140932,8.08491393,9.85746895
28-07-2008,0,1.90091549,-19.04651982,32.43512475,7.41968241,9.31694204
29-07-2008,0.00002071,1.95373229,-19.0980837,32.48083756,7.57429924,9.42711818
30-07-2008,0.0000161,1.95112712,-19.14206272,32.488222,7.55515713,9.44562133
31-07-2008,0.00017793,1.910476,-19.28006292,32.37173142,6.97980798,9.02565605
01-08-2008,0,1.92747593,-19.40610752,32.32959888,6.69184026,8.75398903
04-08-2008,0,1.95167927,-19.45438366,32.37324406,6.6908612,8.76191314
05-08-2008,0,1.95502533,-19.50076706,32.5941778,6.73723411,8.78699908
06-08-2008,0.0000787,1.94091478,-19.44149222,32.78489777,6.98472991,9.04394577
07-08-2008,0,1.8464784,-19.97580299,32.90593773,6.68595098,8.72849935
08-08-2008,0,1.92783822,-20.08327847,32.94060876,6.86404202,8.86406197
11-08-2008,0.00002589,1.96431048,-20.05762458,33.09850132,6.92704697,8.94132737
12-08-2008,0,1.90605042,-20.19061583,32.95554461,6.52311457,8.59203363
13-08-2008,0,1.9391829,-20.24333269,33.09856698,6.62166468,8.67088619
14-08-2008,0,1.91980384,-20.36162528,32.99218136,6.48419982,8.52944464
15-08-2008,0.11158828,1.77575851,-20.56294379,32.82139039,6.46370069,8.46291615
18-08-2008,0.9119736,0.95988018,-21.55747416,31.83697809,5.99378221,7.71160571
19-08-2008,1.41815202,0.46063716,-22.13923994,31.23010685,5.62549067,7.19515842
20-08-2008,1.69820142,0.14942139,-22.56136995,30.8088217,5.39854386,6.88960987
21-08-2008,1.66136256,0.24019738,-22.47304728,30.93543176,5.53018238,7.00989837
22-08-2008,1.22902917,0.72419402,-22.00908537,31.57718175,5.91781841,7.49041546
25-08-2008,1.31400012,0.59616862,-22.26067154,31.32495128,5.72505215,7.29271542
26-08-2008,1.07131995,0.85650522,-22.01448379,31.66697741,5.90680995,7.55812515
27-08-2008,1.50944798,0.41120962,-22.59877857,31.08141446,5.55993049,7.08134561
28-08-2008,1.59048128,0.38130874,-22.71968951,30.96497498,5.53213926,7.00343589
29-08-2008,1.67100333,0.31344633,-22.78760121,30.95079921,5.36374597,6.84030801
02-09-2008,1.81655828,0.12062723,-23.12014325,30.61064447,5.17328769,6.60488552
03-09-2008,1.61628757,0.36730483,-23.05272766,30.75738101,5.139407,6.6707534
04-09-2008,1.55959877,0.40840637,-23.12067695,30.70979071,5.06534715,6.632084
05-09-2008,1.69972654,0.29848764,-23.29165479,30.56304763,5.04443118,6.52862102
08-09-2008,1.81315332,0.20251472,-23.42132027,30.4902878,5.16272841,6.56311747
09-09-2008,2.10052351,-0.12426849,-23.86843667,30.02857649,4.91859754,6.18449406
10-09-2008,2.4406033,-0.46128339,-24.26793108,29.61227605,4.66666088,5.81952116
11-09-2008,2.6256671,-0.65705669,-24.57043736,29.29872801,4.50381337,5.58804506
12-09-2008,2.84413979,-0.86128788,-24.62385257,29.24461082,4.46286874,5.49140872
15-09-2008,3.04731873,-1.43066916,-25.3139278,28.55908253,3.98278215,4.93911954
16-09-2008,2.61504748,-0.93096191,-24.72894402,29.20410955,4.33116027,5.40104488
17-09-2008,2.45124579,-1.10615704,-24.37263007,29.63333968,4.42076452,5.57133468
18-09-2008,2.27354574,-0.85712926,-24.06773507,30.13217922,4.54340105,5.70812417
19-09-2008,2.94368455,-1.08379923,-24.73531531,29.45795019,4.38224313,5.3776782
22-09-2008,3.22430531,-1.34885164,-25.09237996,29.07158726,4.07295845,4.99744797
23-09-2008,2.98573779,-1.13934405,-24.7628607,29.41718714,4.14900293,5.17433442
24-09-2008,2.77154687,-0.98021061,-24.67002951,29.51766424,3.97054666,5.11159333
25-09-2008,2.86023627,-0.94653616,-24.71483319,29.44157492,3.96341534,5.00496768
26-09-2008,2.79823227,-0.93800357,-24.67129749,29.45806723,3.93468659,4.97760689
29-09-2008,2.80029477,-1.26749732,-25.10376685,28.97685527,3.58516084,4.59555433
30-09-2008,2.7663132,-0.96027742,-24.75330609,29.32383791,3.64809749,4.71773714
01-10-2008,3.14004114,-1.34964579,-25.58653132,28.40146669,3.23537864,4.16165528
02-10-2008,3.01816749,-1.37867172,-25.55378343,28.3858578,3.22450072,4.23296427
03-10-2008,2.30813823,-0.8855881,-24.46933532,29.66058149,3.56034436,4.78083209
06-10-2008,2.04226405,-0.73656211,-24.44978175,29.80819649,3.53874441,4.82936119
07-10-2008,1.84526659,-0.43576778,-24.43547977,30.17257052,3.5448117,4.94351525
08-10-2008,1.71510452,-0.2085511,-24.14241272,30.78062539,3.44299666,4.83808063
09-10-2008,1.53259618,0.02564443,-23.97864722,31.28379019,3.35159451,4.8421152
10-10-2008,1.36858295,0.10071894,-23.97803283,31.77392911,3.30844801,4.84144607
14-10-2008,1.31375627,0.21818112,-25.43432857,34.08348714,3.36942581,4.80892495
15-10-2008,1.37152442,0.08982223,-27.16053559,35.37334602,3.21753543,4.63045415
16-10-2008,1.46297578,0.19611969,-27.96635608,35.39049809,3.13177997,4.57156101
17-10-2008,1.21684421,0.44780106,-27.77685591,35.9885971,3.20610396,4.75681176
20-10-2008,1.17217265,0.81162367,-28.12807064,35.72967518,3.18406811,4.76983405
21-10-2008,1.54545649,0.65799942,-29.06122681,34.59389024,3.02215201,4.56442666
22-10-2008,1.3632931,0.79196695,-28.9003879,34.66832783,3.05430041,4.61180584
23-10-2008,1.64963412,0.58238961,-29.30802974,33.95055332,2.90911426,4.32952366
24-10-2008,1.51932193,0.72972385,-29.1380353,34.47839605,2.93117298,4.41763162
27-10-2008,1.43590711,0.73035093,-32.68225869,38.46908932,3.01664084,4.33845258
28-10-2008,1.50299608,0.5724178,-51.40327009,57.38969773,3.1802922,4.02597032
29-10-2008,1.48249656,0.39092277,-51.25042018,57.8522194,3.24087398,4.10541505
30-10-2008,1.13238899,0.66627275,-50.79860596,58.68227097,3.32234656,4.24733749
31-10-2008,0.86115406,0.95260532,-50.90413686,59.50992844,3.37695532,4.37462518
03-11-2008,0.74464579,1.05569919,-57.15728391,65.74036238,3.38042291,4.31652036
04-11-2008,0.62402578,1.20294695,-61.63564134,69.87570143,3.43403524,4.31711653
05-11-2008,0.87389954,0.89044059,-62.88238826,70.38598833,3.43358635,4.248288
06-11-2008,1.1145564,0.55834934,-64.04735099,71.08446475,3.40148978,4.17839544
07-11-2008,1.41450487,0.28529448,-64.43232359,70.92749554,3.32894147,4.06052673
10-11-2008,1.70522656,0.02033372,-65.05139745,70.40973226,3.17905517,3.85538142
12-11-2008,1.5719591,0.07272733,-65.14703112,70.62162431,3.2521235,3.95412863
13-11-2008,1.72821705,0.01473585,-65.34340755,70.68097699,3.27453118,3.99174675
14-11-2008,1.61509658,0.1208178,-65.50839259,70.71950747,3.3022626,4.00899779
17-11-2008,1.76311984,-0.084823,-65.70530178,70.6237001,3.35516342,4.04079733
18-11-2008,1.94767839,-0.44058181,-65.96182437,70.42974155,3.41800338,4.06565764
19-11-2008,1.70329568,-0.29110199,-65.86683595,70.60680663,3.46298238,4.11662115
20-11-2008,1.56509774,-0.23014197,-66.16151776,70.40871585,3.41688612,4.02543581
21-11-2008,1.46852085,-0.17106836,-65.8527022,70.83260069,3.48178882,4.0965432
24-11-2008,1.45946671,-0.14250669,-65.61022686,71.18944243,3.47926626,4.07600155
25-11-2008,1.34144554,-0.03855702,-65.86419991,71.01526396,3.52023544,4.13284222
26-11-2008,1.25578943,-0.00193642,-65.89057726,71.09181176,3.56962448,4.17950658
28-11-2008,1.02652395,0.2293212,-65.84098678,71.21688308,3.52555109,4.16865009
01-12-2008,0.47541617,0.77688958,-65.66556494,71.62130915,3.62966129,4.33288146
02-12-2008,0.29038318,0.97279945,-65.63793537,71.91696822,3.67558283,4.40028271
03-12-2008,0.2162468,0.95448588,-65.78090657,72.29609968,3.69669173,4.42325962
04-12-2008,0.22550883,0.79158737,-65.90231152,72.39704596,3.76872144,4.46599732
05-12-2008,0.18031452,0.77244852,-65.79176907,73.03010235,3.76716148,4.43941866
08-12-2008,0.31094289,0.55460152,-65.91262127,73.27161789,3.75981135,4.39856032
09-12-2008,0.17323921,0.58148405,-66.23070393,73.61273384,3.76424463,4.41223268
10-12-2008,0.01847366,0.74436913,-66.296824,74.15850763,3.81763347,4.49273194
11-12-2008,0.13657528,0.64126239,-66.66869134,73.93734428,3.76549249,4.43308057
12-12-2008,0.0761955,0.68318495,-66.77542839,74.23234243,3.81448015,4.49354977
15-12-2008,0,0.78787745,-66.94524503,74.24704332,3.7850504,4.46492237
16-12-2008,0,0.73582486,-67.5446279,74.38269553,3.81690232,4.48954506
17-12-2008,0.000186,0.66745209,-67.53109384,74.37518194,4.05510758,4.67227246
18-12-2008,0.00000001,0.60349219,-67.6560521,74.23906769,4.14123288,4.73045813
19-12-2008,0.00000007,0.49600171,-67.39810642,74.5406096,4.27679634,4.8413428
22-12-2008,0.00000001,0.49102228,-67.26647867,74.7081836,4.45183014,5.00670486
23-12-2008,0,0.4689495,-151.1691975,158.7522035,4.65187659,4.90201922
24-12-2008,0,0.46310795,-151.1317724,158.7945252,4.63550706,4.88348341
26-12-2008,0,0.47854407,-151.2209527,158.7012383,4.62968246,4.87957467
29-12-2008,0,0.37018081,-151.155152,158.7760165,4.64544717,4.9034311
30-12-2008,0,0.31249238,-151.1683037,158.7620132,4.57662944,4.82358518
31-12-2008,0.00000001,0.38996233,-151.0296329,158.917615,4.481407,4.74188683
02-01-2009,0.0000001,0.41395862,-150.6824293,159.2814103,4.50829745,4.77298438
05-01-2009,0.00000001,0.36612471,-150.5335913,159.4474012,4.61804016,4.90854912
06-01-2009,0,0.39727141,-150.4994297,159.4874847,4.69409416,4.99205731
07-01-2009,0,0.40826664,-150.4942133,159.4940997,4.72052227,5.02070665
08-01-2009,0,0.47168449,-150.5898598,159.3891092,4.76343356,5.07139488
09-01-2009,0.00000001,0.47929215,-150.6895923,159.283186,4.72417801,5.04157558
12-01-2009,0,0.50318377,-150.838836,159.1195577,4.7270628,5.03955889
13-01-2009,0,0.53301184,-150.8625089,159.0953901,4.75879692,5.07454844
14-01-2009,0.00000003,0.53600927,-151.063469,158.8758105,4.71058319,5.01497812
15-01-2009,0,0.53189309,-151.0494266,158.8935985,4.73311168,5.03352521
16-01-2009,0.00000001,0.47994854,-150.8789788,159.0653656,4.58684683,4.87764059
20-01-2009,0,0.49491994,-150.7997377,159.1479486,4.57408872,4.87590169
21-01-2009,0,0.52026864,-150.5034697,159.4795016,4.5743262,4.89124228
22-01-2009,0,0.49264615,-150.3704873,159.6235998,4.57362781,4.90194072
23-01-2009,0,0.52750909,-150.2842181,159.7153972,4.65594208,4.98594368
26-01-2009,0,0.53358789,-150.1861803,159.8217458,4.66045842,4.99386448
27-01-2009,0,0.51295832,-150.3762919,159.616003,4.6628081,4.98346653
28-01-2009,0,0.41474866,-149.9770377,160.0407892,4.84435863,5.17202043
29-01-2009,0,0.41530064,-149.697064,160.345049,4.89345749,5.22054386
30-01-2009,0.00000238,0.43849328,-149.734007,160.3065539,4.87035006,5.20166801
02-02-2009,0.25792801,0.18859057,-150.2665907,159.7507828,4.76230695,5.07361796
03-02-2009,0.84525683,-0.37543278,-150.6980548,159.3083966,4.64415509,4.92755151
04-02-2009,1.22924867,-0.75113164,-151.1499129,158.8424761,4.44475118,4.70031892
05-02-2009,1.14452394,-0.64424361,-151.1077347,158.9017818,4.44467557,4.70530444
06-02-2009,1.08609694,-0.57850804,-150.9184259,159.1189538,4.44344209,4.7101271
09-02-2009,1.21403846,-0.66046389,-151.1141955,158.9177594,4.37453054,4.62911416
10-02-2009,0.94265125,-0.34644266,-151.228689,158.8054007,4.35283043,4.62775517
11-02-2009,0.62622535,-0.01564268,-150.9503642,159.1252401,4.54212517,4.83048145
12-02-2009,0.73692031,-0.12040471,-151.0940358,158.9925007,4.58090624,4.87124259
13-02-2009,0.63861502,-0.02773044,-150.5713869,159.5624922,4.81011005,5.11872361
17-02-2009,0.59426893,-0.01190319,-150.91354,159.203679,4.87706857,5.18495459
18-02-2009,0.72779745,-0.1013099,-150.877841,159.2514319,4.90045249,5.1942412
19-02-2009,0.87138318,-0.23248093,-150.8217454,159.3218078,4.86803988,5.16468134
20-02-2009,0.76797601,-0.12011112,-150.9402298,159.2124983,4.77479039,5.07222351
23-02-2009,0.80210883,-0.197336,-150.9387418,159.2196481,4.77757079,5.0618481
24-02-2009,0.94997956,-0.28182193,-151.179865,158.9654996,4.63946217,4.90828543
25-02-2009,1.00248719,-0.33227312,-150.9930245,159.1741291,4.65352801,4.91701783
26-02-2009,1.04436269,-0.39983064,-150.9309744,159.2481004,4.68890476,4.95358349
27-02-2009,1.16637729,-0.47559177,-151.1966416,158.9736978,4.46410189,4.73918213
02-03-2009,0.91741824,-0.23747865,-151.1213296,159.0640164,4.52831704,4.82342091
03-03-2009,1.09437372,-0.40578532,-151.288395,158.9042343,4.4921654,4.77703925
04-03-2009,0.8992714,-0.22901878,-150.8890991,159.3394786,4.57117438,4.85993566
05-03-2009,0.96842658,-0.31290209,-151.3118487,158.8946905,4.50239568,4.77448565
06-03-2009,1.00662311,-0.37439795,-151.3080881,158.9110286,4.53912712,4.80260337
09-03-2009,0.81192294,-0.19720473,-150.8702718,159.3895235,4.77168429,5.05138123
10-03-2009,1.00470959,-0.42411338,-150.8357336,159.4329495,4.80064542,5.0701279
11-03-2009,1.07889068,-0.48778977,-150.9893639,159.2742751,4.8540823,5.11735752
12-03-2009,1.27692311,-0.68464333,-151.3124499,158.9407332,4.83532436,5.08478584
